Name	Taxonomy in SILVA v123
RB_family226	Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XI
RB_family227	Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XII
RB_family228	Bacteria;Firmicutes;Clostridia;Clostridiales;Family_XIII
RB_family229	Bacteria;Firmicutes;Clostridia;Clostridiales;Gracilibacteraceae
RB_family230	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae
RB_family231	Bacteria;Firmicutes;Clostridia;Clostridiales;NA
RB_family232	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae
RB_family233	Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae
RB_family234	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae
RB_family235	Bacteria;Firmicutes;Clostridia;Clostridiales;Syntrophomonadaceae
RB_family236	Bacteria;Firmicutes;Clostridia;Halanaerobiales;64K2
RB_family237	Bacteria;Firmicutes;Clostridia;NA;NA
RB_family238	Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Family_III
RB_family239	Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;NA
RB_family240	Bacteria;Firmicutes;Clostridia;Thermoanaerobacterales;Thermoanaerobacteraceae
RB_family241	Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae
RB_family242	Bacteria;Firmicutes;NA;NA;NA
RB_family243	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Acidaminococcaceae
RB_family244	Bacteria;Firmicutes;Negativicutes;Selenomonadales;NA
RB_family245	Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae
RB_family246	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Fusobacteriaceae
RB_family247	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Hados.Sed.Eubac.3
RB_family248	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;Leptotrichiaceae
RB_family249	Bacteria;Fusobacteria;Fusobacteriia;Fusobacteriales;NA
RB_family250	Bacteria;Gemmatimonadetes;Gemmatimonadetes;AT425-EubC11_terrestrial_group;NA
RB_family251	Bacteria;Gemmatimonadetes;Gemmatimonadetes;BD2-11_terrestrial_group;NA
RB_family252	Bacteria;Gemmatimonadetes;Gemmatimonadetes;Gemmatimonadales;Gemmatimonadaceae
RB_family253	Bacteria;Gemmatimonadetes;Gemmatimonadetes;NA;NA
RB_family254	Bacteria;Gemmatimonadetes;Gemmatimonadetes;S0134_terrestrial_group;NA
RB_family255	Bacteria;Gracilibacteria;NA;NA;NA
RB_family256	Bacteria;Hydrogenedentes;NA;NA;NA
RB_family257	Bacteria;Latescibacteria;NA;NA;NA
RB_family258	Bacteria;Lentisphaerae;Lentisphaerae_RFP12_gut_group;NA;NA
RB_family259	Bacteria;Lentisphaerae;Lentisphaeria;Victivallales;Victivallaceae
RB_family260	Bacteria;Lentisphaerae;Oligosphaeria;Oligosphaerales;Oligosphaeraceae
RB_family261	Bacteria;Lentisphaerae;WCHB1-25;NA;NA
RB_family262	Bacteria;Microgenomates;NA;NA;NA
RB_family263	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;0319-6A21
RB_family264	Bacteria;Nitrospirae;Nitrospira;Nitrospirales;Nitrospiraceae
RB_family265	Bacteria;Omnitrophica;NPL-UPA2;NA;NA
RB_family266	Bacteria;PAUC34f;NA;NA;NA
RB_family267	Bacteria;Parcubacteria;NA;NA;NA
RB_family268	Bacteria;Planctomycetes;NA;NA;NA
RB_family269	Bacteria;Planctomycetes;OM190;NA;NA
RB_family270	Bacteria;Planctomycetes;Phycisphaerae;CPla-3_termite_group;NA
RB_family271	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;NA
RB_family272	Bacteria;Planctomycetes;Phycisphaerae;Phycisphaerales;Phycisphaeraceae
RB_family273	Bacteria;Planctomycetes;Phycisphaerae;WD2101_soil_group;NA
RB_family274	Bacteria;Planctomycetes;Pla4_lineage;NA;NA
RB_family275	Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae
RB_family276	Bacteria;Planctomycetes;vadinHA49;NA;NA
RB_family277	Bacteria;Proteobacteria;ARKDMS-49;NA;NA
RB_family278	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae
RB_family279	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae
RB_family280	Bacteria;Proteobacteria;Alphaproteobacteria;DB1-14;NA
RB_family281	Bacteria;Proteobacteria;Alphaproteobacteria;NA;NA
RB_family282	Bacteria;Proteobacteria;Alphaproteobacteria;OCS116_clade;NA
RB_family283	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;A0839
RB_family284	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Aurantimonadaceae
RB_family285	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;BCf3-20
RB_family286	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bartonellaceae
RB_family287	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae
RB_family288	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae
RB_family289	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Brucellaceae
RB_family290	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;DUNssu044
RB_family291	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;FukuN57
RB_family292	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae
RB_family293	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;JG34-KF-361
RB_family294	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;JG35-K1-AG5
RB_family295	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;KF-JG30-B3
RB_family296	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;MNG7
RB_family297	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae
RB_family298	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae
RB_family299	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;NA
RB_family300	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae
RB_family301	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae
RB_family302	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiales_Incertae_Sedis
RB_family303	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodobiaceae
RB_family304	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae
RB_family305	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae
RB_family306	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;AKYH478
RB_family307	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae
RB_family308	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;B79
RB_family309	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;DA111
RB_family310	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;I-10
RB_family311	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;JG37-AG-20
RB_family312	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;KCM-B-60
RB_family313	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;MSB-1E8
RB_family314	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;NA
RB_family315	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae
RB_family316	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillales_Incertae_Sedis
RB_family317	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;AKIW1012
RB_family318	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Anaplasmataceae
RB_family319	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Holosporaceae
RB_family320	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;LWSR-14
RB_family321	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria
RB_family322	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;NA
RB_family323	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae
RB_family324	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiales_Incertae_Sedis
RB_family325	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SAR116_clade
RB_family326	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SM2D12
RB_family327	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;TK34
RB_family328	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;7B-8
RB_family329	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;AKYG937
RB_family330	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;DSSF69
RB_family331	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Ellin6055
RB_family332	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Erythrobacteraceae
RB_family333	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;JG34-KF-161
RB_family334	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;M05-Pitesti
RB_family335	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;NA
RB_family336	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae
RB_family337	Bacteria;Proteobacteria;Betaproteobacteria;B1-7BS;NA
RB_family338	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Alcaligenaceae
RB_family339	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiaceae
RB_family340	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Burkholderiales_Incertae_Sedis
RB_family341	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Comamonadaceae
RB_family342	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;NA
RB_family343	Bacteria;Proteobacteria;Betaproteobacteria;Burkholderiales;Oxalobacteraceae
RB_family344	Bacteria;Proteobacteria;Betaproteobacteria;DR-16;NA
RB_family345	Bacteria;Proteobacteria;Betaproteobacteria;Hydrogenophilales;Hydrogenophilaceae
RB_family346	Bacteria;Proteobacteria;Betaproteobacteria;Methylophilales;Methylophilaceae
RB_family347	Bacteria;Proteobacteria;Betaproteobacteria;NA;NA
RB_family348	Bacteria;Proteobacteria;Betaproteobacteria;Neisseriales;Neisseriaceae
RB_family349	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Gallionellaceae
RB_family350	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales;Nitrosomonadaceae
RB_family351	Bacteria;Proteobacteria;Betaproteobacteria;Rhodocyclales;Rhodocyclaceae
RB_family352	Bacteria;Proteobacteria;Betaproteobacteria;SC-I-84;NA
RB_family353	Bacteria;Proteobacteria;Betaproteobacteria;TRA3-20;NA
RB_family354	Bacteria;Proteobacteria;Deltaproteobacteria;43F-1404R;NA
RB_family355	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bacteriovoracaceae
RB_family356	Bacteria;Proteobacteria;Deltaproteobacteria;Bdellovibrionales;Bdellovibrionaceae
RB_family357	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;Desulfobulbaceae
RB_family358	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales;NA
RB_family359	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfohalobiaceae
RB_family360	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfomicrobiaceae
RB_family361	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;Desulfovibrionaceae
RB_family362	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales;NA
RB_family363	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfurellales;Desulfurellaceae
RB_family364	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;GR-WP33-58
RB_family365	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;M20-Pitesti
RB_family366	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;MA-28-I98C
RB_family367	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales;NA
RB_family368	Bacteria;Proteobacteria;Deltaproteobacteria;GR-WP33-30;NA
RB_family369	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;BIrii41
RB_family370	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Blfdi19
RB_family371	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Cystobacteraceae
RB_family372	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Haliangiaceae
RB_family373	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;KD3-10
RB_family374	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Myxococcaceae
RB_family375	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;NA
RB_family376	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Nannocystaceae
RB_family377	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;P3OB-42
RB_family378	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Phaselicystidaceae
RB_family379	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Polyangiaceae
RB_family380	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;Sandaracinaceae
RB_family381	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales;mle1-27
RB_family382	Bacteria;Proteobacteria;Deltaproteobacteria;NA;NA
RB_family383	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;NA
RB_family384	Bacteria;Proteobacteria;Deltaproteobacteria;Oligoflexales;Oligoflexaceae
RB_family385	Bacteria;Proteobacteria;Deltaproteobacteria;SAR324_clade(Marine_group_B);NA
RB_family386	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae
RB_family387	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophobacteraceae
RB_family388	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae
RB_family389	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;Helicobacteraceae
RB_family390	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales;NA
RB_family391	Bacteria;Proteobacteria;Epsilonproteobacteria;NA;NA
RB_family392	Bacteria;Proteobacteria;Gammaproteobacteria;34P16;NA
RB_family393	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae
RB_family394	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;NA
RB_family395	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Succinivibrionaceae
RB_family396	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Alteromonadaceae
RB_family397	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Idiomarinaceae
RB_family398	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Moritellaceae
RB_family399	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;NA
RB_family400	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Pseudoalteromonadaceae
RB_family401	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Psychromonadaceae
RB_family402	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales;Shewanellaceae
RB_family403	Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae
RB_family404	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Cellvibrionaceae
RB_family405	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Porticoccaceae
RB_family406	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales;Spongiibacteraceae
RB_family407	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae
RB_family408	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Ectothiorhodospiraceae
RB_family409	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;NA
RB_family410	Bacteria;Proteobacteria;Gammaproteobacteria;E01-9C-26_marine_group;NA
RB_family411	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacteriales;Enterobacteriaceae
RB_family412	Bacteria;Proteobacteria;Gammaproteobacteria;KI89A_clade;NA
RB_family413	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Coxiellaceae
RB_family414	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales;Legionellaceae
RB_family415	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;ET-SHO
RB_family416	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae
RB_family417	Bacteria;Proteobacteria;Gammaproteobacteria;NA;NA
RB_family418	Bacteria;Proteobacteria;Gammaproteobacteria;NKB5;NA
RB_family419	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Alcanivoracaceae
RB_family420	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;BPS-CK174
RB_family421	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Halomonadaceae
RB_family422	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;OM182_clade
RB_family423	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;Oceanospirillaceae
RB_family424	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales;SAR86_clade
RB_family425	Bacteria;Proteobacteria;Gammaproteobacteria;Orbales;Orbaceae
RB_family426	Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae
RB_family427	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae
RB_family428	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;NA
RB_family429	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae
RB_family430	Bacteria;Proteobacteria;Gammaproteobacteria;Run-SP154;NA
RB_family431	Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae
RB_family432	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;CHAB-XI-27
RB_family433	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;EV818SWSAP88
RB_family434	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;NA
RB_family435	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Thiotrichaceae
RB_family436	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales;Vibrionaceae
RB_family437	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;NA
RB_family438	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Nevskiaceae
RB_family439	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Solimonadaceae
RB_family440	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae
RB_family441	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadales_Incertae_Sedis
RB_family442	Bacteria;Proteobacteria;JTB23;NA;NA
RB_family443	Bacteria;Proteobacteria;NA;NA;NA
RB_family444	Bacteria;Proteobacteria;SC3-20;NA;NA
RB_family445	Bacteria;Proteobacteria;TA18;NA;NA
RB_family446	Bacteria;RsaHF231;NA;NA;NA
RB_family447	Bacteria;SHA-109;NA;NA;NA
RB_family448	Bacteria;SM2F11;NA;NA;NA
RB_family449	Bacteria;Saccharibacteria;NA;NA;NA
RB_family450	Bacteria;Saccharibacteria;Unknown_Class;Unknown_Order;Unknown_Family
RB_family451	Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;Leptospiraceae
RB_family452	Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;PL-11B10
RB_family453	Bacteria;Spirochaetae;Spirochaetes;Spirochaetales;Spirochaetaceae
RB_family454	Bacteria;Synergistetes;Synergistia;Synergistales;Synergistaceae
RB_family455	Bacteria;TM6;NA;NA;NA
RB_family456	Bacteria;Tenericutes;Mollicutes;Acholeplasmatales;Acholeplasmataceae
RB_family457	Bacteria;Tenericutes;Mollicutes;Anaeroplasmatales;Anaeroplasmataceae
RB_family458	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Entomoplasmataceae
RB_family459	Bacteria;Tenericutes;Mollicutes;Entomoplasmatales;Spiroplasmataceae
RB_family460	Bacteria;Tenericutes;Mollicutes;Mollicutes_Incertae_Sedis;Unknown_Family
RB_family461	Bacteria;Tenericutes;Mollicutes;Mollicutes_RF9;NA
RB_family462	Bacteria;Tenericutes;Mollicutes;Mycoplasmatales;Mycoplasmataceae
RB_family463	Bacteria;Tenericutes;Mollicutes;NA;NA
RB_family464	Bacteria;Tenericutes;Mollicutes;NB1-n;NA
RB_family465	Bacteria;Thermotogae;Thermotogae;Thermotogales;Thermotogaceae
RB_family466	Bacteria;Verrucomicrobia;NA;NA;NA
RB_family467	Bacteria;Verrucomicrobia;OPB35_soil_group;NA;NA
RB_family468	Bacteria;Verrucomicrobia;Opitutae;NA;NA
RB_family469	Bacteria;Verrucomicrobia;Opitutae;Opitutae_vadinHA64;NA
RB_family470	Bacteria;Verrucomicrobia;Opitutae;Opitutales;Opitutaceae
RB_family471	Bacteria;Verrucomicrobia;Opitutae;Puniceicoccales;Puniceicoccaceae
RB_family472	Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;Chthoniobacteraceae
RB_family473	Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;DA101_soil_group
RB_family474	Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;FukuN18_freshwater_group
RB_family475	Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;LD29
RB_family476	Bacteria;Verrucomicrobia;Spartobacteria;Chthoniobacterales;NA
RB_family477	Bacteria;Verrucomicrobia;UA11;NA;NA
RB_family478	Bacteria;Verrucomicrobia;Verrucomicrobia_Incertae_Sedis;Unknown_Order;Unknown_Family
RB_family479	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;DEV007
RB_family480	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;NA
RB_family481	Bacteria;Verrucomicrobia;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae
RB_family482	Bacteria;WCHB1-60;NA;NA;NA
RB_order1	Bacteria;Acidobacteria;Acidobacteria;Acidobacteriales
RB_order2	Bacteria;Acidobacteria;Acidobacteria;Subgroup_2
RB_order3	Bacteria;Acidobacteria;Acidobacteria;Subgroup_3
RB_order4	Bacteria;Acidobacteria;Acidobacteria;Subgroup_4
RB_order5	Bacteria;Acidobacteria;Acidobacteria;Subgroup_5
RB_order6	Bacteria;Acidobacteria;Acidobacteria;Subgroup_6
RB_order7	Bacteria;Acidobacteria;Holophagae;Holophagales
RB_order8	Bacteria;Acidobacteria;Holophagae;NA
RB_order9	Bacteria;Acidobacteria;Holophagae;Subgroup_10
RB_order10	Bacteria;Acidobacteria;Holophagae;Subgroup_7
RB_order11	Bacteria;Acidobacteria;NA;NA
RB_order12	Bacteria;Acidobacteria;Subgroup_22;NA
RB_order13	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales
RB_order14	Bacteria;Actinobacteria;Actinobacteria;Actinomycetales
RB_order15	Bacteria;Actinobacteria;Actinobacteria;Actinopolysporales
RB_order16	Bacteria;Actinobacteria;Actinobacteria;Bifidobacteriales
RB_order17	Bacteria;Actinobacteria;Actinobacteria;Corynebacteriales
RB_order18	Bacteria;Actinobacteria;Actinobacteria;Frankiales
RB_order19	Bacteria;Actinobacteria;Actinobacteria;Glycomycetales
RB_order20	Bacteria;Actinobacteria;Actinobacteria;Kineosporiales
RB_order21	Bacteria;Actinobacteria;Actinobacteria;Micrococcales
RB_order22	Bacteria;Actinobacteria;Actinobacteria;Micromonosporales
RB_order23	Bacteria;Actinobacteria;Actinobacteria;NA
RB_order24	Bacteria;Actinobacteria;Actinobacteria;PeM15
RB_order25	Bacteria;Actinobacteria;Actinobacteria;Propionibacteriales
RB_order26	Bacteria;Actinobacteria;Actinobacteria;Pseudonocardiales
RB_order27	Bacteria;Actinobacteria;Actinobacteria;RL185-aaj71c12
